dataset,domain,method,seed,comparison_group,status,terminal_complete,numerically_invalid,host,student_checkpoint,ema_checkpoint,completed_at,training_code_sha,terminal_evidence,execution_evidence,collected_at,note
RSAR,am_noise_vertical,B_REG,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_vertical/seed_44/methods/B_REG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_vertical/seed_44/methods/B_REG/work/iter_266_ema.pth,2026-09-11T20:29:58+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_vertical/seed_44/methods/B_REG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_vertical/seed_44/methods/B_REG/execution.json,2026-09-12T01:56:09.513152+00:00,
RSAR,am_noise_vertical,C,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-05T21:49:23+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.446159+00:00,
RSAR,am_noise_vertical,C,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-07T00:18:30+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.782904+00:00,
RSAR,am_noise_vertical,C,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-07T12:27:05+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:01.047097+00:00,
RSAR,am_noise_vertical,D,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-05T21:39:15+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.507826+00:00,
RSAR,am_noise_vertical,D,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-07T00:08:56+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.838681+00:00,
RSAR,am_noise_vertical,D,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-07T12:55:27+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:01.095280+00:00,
RSAR,am_noise_vertical,E,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-05T22:04:26+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.573597+00:00,
RSAR,am_noise_vertical,E,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-07T22:40:42+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.893664+00:00,
RSAR,am_noise_vertical,E,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-07T22:57:55+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:01.143268+00:00,
RSAR,am_noise_vertical,F,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-05T22:05:25+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_42/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.649764+00:00,
RSAR,am_noise_vertical,F,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-07T22:49:50+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_43/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.943547+00:00,
RSAR,am_noise_vertical,F,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-07T23:06:50+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_vertical/seed_44/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:01.193307+00:00,
RSAR,am_noise_vertical,F_text_only,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_text_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_text_only/ddp2/work/iter_266_ema.pth,2026-09-09T02:55:39.092469+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_text_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_text_only/execution.json,2026-09-12T01:56:09.686661+00:00,
RSAR,am_noise_vertical,F_text_only,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_text_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_text_only/ddp2/work/iter_266_ema.pth,2026-09-09T03:19:38.292001+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_text_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_text_only/execution.json,2026-09-12T01:56:09.906502+00:00,
RSAR,am_noise_vertical,F_text_only,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_text_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_text_only/ddp2/work/iter_266_ema.pth,2026-09-09T03:43:11.095160+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_text_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_text_only/execution.json,2026-09-12T01:56:10.119536+00:00,
RSAR,am_noise_vertical,F_veto_only,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_veto_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_veto_only/ddp2/work/iter_266_ema.pth,2026-09-09T03:07:58.946703+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_veto_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_42/methods/F_veto_only/execution.json,2026-09-12T01:56:09.788932+00:00,
RSAR,am_noise_vertical,F_veto_only,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_veto_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_veto_only/ddp2/work/iter_266_ema.pth,2026-09-09T03:31:37.479237+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_veto_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_43/methods/F_veto_only/execution.json,2026-09-12T01:56:09.992978+00:00,
RSAR,am_noise_vertical,F_veto_only,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_veto_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_veto_only/ddp2/work/iter_266_ema.pth,2026-09-09T16:30:26.218940+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_veto_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_vertical/seed_44/methods/F_veto_only/execution.json,2026-09-12T01:56:10.213035+00:00,
RSAR,am_noise_vertical,IRG,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/IRG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/IRG/work/iter_266_ema.pth,2026-09-08T11:19:35+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/IRG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/IRG/execution.json,2026-09-12T01:56:06.650734+00:00,
RSAR,am_noise_vertical,IRG,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/IRG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/IRG/work/iter_266_ema.pth,2026-09-08T11:28:09+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/IRG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/IRG/execution.json,2026-09-12T01:56:06.730717+00:00,
RSAR,am_noise_vertical,IRG,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/IRG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/IRG/work/iter_266_ema.pth,2026-09-08T11:32:48+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/IRG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/IRG/execution.json,2026-09-12T01:56:06.814708+00:00,
RSAR,am_noise_vertical,LPLD,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/LPLD/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/LPLD/work/iter_266_ema.pth,2026-09-08T11:19:48+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/LPLD/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/LPLD/execution.json,2026-09-12T01:56:06.676362+00:00,
RSAR,am_noise_vertical,LPLD,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/LPLD/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/LPLD/work/iter_266_ema.pth,2026-09-08T11:27:43+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/LPLD/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/LPLD/execution.json,2026-09-12T01:56:06.760137+00:00,
RSAR,am_noise_vertical,LPLD,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/LPLD/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/LPLD/work/iter_266_ema.pth,2026-09-08T11:35:56+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/LPLD/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/LPLD/execution.json,2026-09-12T01:56:06.840669+00:00,
RSAR,am_noise_vertical,LoRA-CGA,42,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,LoRA-CGA,43,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,LoRA-CGA,44,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,LoRA-CGA+VLST,42,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,LoRA-CGA+VLST,43,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,LoRA-CGA+VLST,44,supervised_lora_oracle,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff.
RSAR,am_noise_vertical,SFUT,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/SFUT/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/SFUT/work/iter_266_ema.pth,2026-09-08T11:24:10+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_42/methods/SFUT/execution.json,2026-09-12T01:56:06.703472+00:00,
RSAR,am_noise_vertical,SFUT,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/SFUT/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/SFUT/work/iter_266_ema.pth,2026-09-08T11:28:04+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_43/methods/SFUT/execution.json,2026-09-12T01:56:06.789184+00:00,
RSAR,am_noise_vertical,SFUT,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/SFUT/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/SFUT/work/iter_266_ema.pth,2026-09-08T11:36:38+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/am_noise_vertical/seed_44/methods/SFUT/execution.json,2026-09-12T01:56:06.865978+00:00,
RSAR,am_noise_vertical,SFYOLO,42,extended_2epoch,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff. Same-domain full-budget TAM prerequisite unfinished.
RSAR,am_noise_vertical,SFYOLO,43,extended_2epoch,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff. Same-domain full-budget TAM prerequisite unfinished.
RSAR,am_noise_vertical,SFYOLO,44,extended_2epoch,not_complete_at_cutoff,False,False,,,,,,,,,No terminal-success plus frozen final Student/EMA pair before cutoff. Same-domain full-budget TAM prerequisite unfinished.
RSAR,chaff,AASFOD,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_42/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_42/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T22:24:16.472959+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_42/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_42/methods/AASFOD/execution.json,2026-09-12T01:56:12.639309+00:00,
RSAR,chaff,AASFOD,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_43/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_43/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T17:49:31.577093+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_43/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_43/methods/AASFOD/execution.json,2026-09-12T01:56:12.780911+00:00,
RSAR,chaff,AASFOD,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_44/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_44/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T17:49:33.250155+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_44/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/chaff/seed_44/methods/AASFOD/execution.json,2026-09-12T01:56:12.710921+00:00,
